Date,Close,RSI,Mode,Action,BuyAmount,SellAmount,Shares,Cash,StockValue,TotalAsset
2016-12-30,111.28496551513672,51.12147969739438,상승,매수,1000000,0.0,62889.26755463474,124450711.86015995,6998629.971089734,131449341.83124968
2017-01-06,114.5254364013672,57.03403172870913,상승,매수,1000000,0.0,71620.95224776604,123450711.86015995,8202420.811656887,131653132.67181684
2017-01-13,115.68073272705078,59.58526872124728,상승,매수,1000000,0.0,80265.434145711,122450711.86015995,9285164.234630689,131735876.09479064
2017-01-20,115.76527404785156,62.88471060190869,상승,매수,1000000,0.0,88903.60313226434,121450711.86015995,10291949.980448015,131742661.84060797
2017-01-27,118.16041564941406,65.03811552495208,상승,매수,1000000,0.0,97366.67424202611,120450711.86015995,11504886.698838905,131955598.55899885
2017-02-03,118.04769897460938,67.38692676961787,상승,매수,1000000,0.0,105837.82623131722,119450711.86015995,12493911.85108155,131944623.7112415
2017-02-10,119.64445495605467,79.39193707942673,과열,전량매도,0,12662909.033179574,0.0,132113620.89333951,0.0,132113620.89333951
2017-02-17,121.92689514160156,79.63565806176312,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-02-24,122.34955596923828,78.69822402152042,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-03-03,123.06341552734376,78.01865623136302,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-03-10,123.41094970703124,90.66530458511596,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-03-17,123.94998168945312,88.84607222185839,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-03-24,122.95232391357422,83.03440337784835,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-03-31,124.59947967529295,84.10631378206368,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-04-07,124.21355438232422,90.60183379320333,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-04-14,122.73578643798828,78.99445031498871,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-04-21,124.76889038085938,80.22073870137415,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-04-28,127.99726104736328,83.64110193230536,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-05-05,129.4561767578125,82.75292541518601,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-05-12,130.45379638671875,84.21654438345954,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-05-19,129.73854064941406,79.26280103227502,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-05-26,132.9198760986328,80.29004506280965,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-06-02,135.02822875976562,81.96537284493957,과열,관망,0,0.0,0.0,132113620.89333951,0.0,132113620.89333951
2017-06-09,131.75277709960938,69.40154499348928,상승,매수,1000000,0.0,7589.972841665171,131113620.89333951,1000000.0,132113620.89333951
2017-06-16,130.3845672607422,64.89188449432055,상승,매수,1000000,0.0,15259.592191631695,130113620.89333951,1989615.324481299,132103236.21782081
2017-06-23,133.30087280273438,68.12790523627334,상승,매수,1000000,0.0,22761.418541109935,129113620.89333951,3034116.9577582953,132147737.8510978
2017-06-30,129.90322875976562,62.32805292407118,상승,매수,1000000,0.0,30459.45660796456,128113620.89333951,3956781.759642575,132070402.65298209
2017-07-07,130.01646423339844,60.16034110549621,상승,매수,1000000,0.0,38150.79020864497,127113620.89333951,4960230.850638176,132073851.7439777
2017-07-14,134.13134765625,66.3194330238452,상승,매수,1000000,0.0,45606.16896591196,126113620.89333951,6117216.904836416,132230837.79817593
2017-07-21,136.00955200195312,71.55749796979109,과열,전량매도,0,6202874.609579063,0.0,132316495.50291857,0.0,132316495.50291857
2017-07-28,135.7547149658203,68.935447678171,상승,매수,1000000,0.0,7366.226655566073,131316495.50291857,1000000.0,132316495.50291857
2017-08-04,135.5753631591797,64.59595183297836,상승,매수,1000000,0.0,14742.198046665319,130316495.50291857,1998678.8539412,132315174.35685977
2017-08-11,134.11256408691406,58.96718449078278,상승,매수,1000000,0.0,22198.620991140022,129316495.50291857,2977113.980315382,132293609.48323396
2017-08-18,133.2914276123047,55.50205712858814,상승,매수,1000000,0.0,29700.97892903104,128316495.50291857,3958885.8829335277,132275381.3858521
2017-08-25,133.98983764648438,58.24848878512476,상승,매수,1000000,0.0,37164.231497769695,127316495.50291857,4979629.344642523,132296124.84756109
2017-09-01,137.79330444335938,59.23267491306019,상승,매수,1000000,0.0,44421.478169076974,126316495.50291857,6120982.265175666,132437477.76809424
2017-09-08,136.1039276123047,52.07077718253048,상승,매수,1000000,0.0,51768.804712426434,125316495.50291857,7045937.649155625,132362433.1520742
2017-09-15,137.8498992919922,62.471698572553095,상승,매수,1000000,0.0,59023.0718909741,124316495.50291857,8136324.516074794,132452820.01899336
2017-09-22,136.50588989257812,62.53360952032818,상승,매수,1000000,0.0,66348.7631178284,123316495.50291857,9056996.952671032,132373492.4555896
2017-09-29,137.57467651367188,59.46699962008699,상승,매수,1000000,0.0,73617.54270242457,122316495.50291857,10127909.623017486,132444405.12593606
2017-10-06,139.6650390625,72.95294529610824,과열,전량매도,0,10281796.97721939,0.0,132598292.48013796,0.0,132598292.48013796
2017-10-13,140.30821228027344,73.61059186105288,과열,관망,0,0.0,0.0,132598292.48013796,0.0,132598292.48013796
2017-10-20,140.65817260742188,68.10005721036828,상승,매수,1000000,0.0,7109.434037587053,131598292.48013796,1000000.0,132598292.48013796
2017-10-27,143.0511932373047,68.98562792561441,상승,매수,1000000,0.0,14099.938467292302,130598292.48013796,2017013.0223187369,132615305.5024567
2017-11-03,144.9712677001953,72.80207417876957,과열,전량매도,0,2044085.954098114,0.0,132642378.43423608,0.0,132642378.43423608
2017-11-10,145.3590850830078,73.95814183589435,과열,관망,0,0.0,0.0,132642378.43423608,0.0,132642378.43423608
2017-11-17,145.61448669433594,79.93582259076577,과열,관망,0,0.0,0.0,132642378.43423608,0.0,132642378.43423608
2017-11-24,147.7994384765625,85.25677679067391,과열,관망,0,0.0,0.0,132642378.43423608,0.0,132642378.43423608
2017-12-01,146.12525939941406,78.1557092960108,과열,관망,0,0.0,0.0,132642378.43423608,0.0,132642378.43423608
2017-12-08,146.32383728027344,73.76767194943912,과열,관망,0,0.0,0.0,132642378.43423608,0.0,132642378.43423608
2017-12-15,149.11412048339844,84.15363761340004,과열,관망,0,0.0,0.0,132642378.43423608,0.0,132642378.43423608
2017-12-22,149.16055297851562,82.6011232742962,과열,관망,0,0.0,0.0,132642378.43423608,0.0,132642378.43423608
2017-12-29,147.63453674316406,81.74346242937091,과열,관망,0,0.0,0.0,132642378.43423608,0.0,132642378.43423608
2018-01-05,153.4731903076172,85.64864330383384,과열,관망,0,0.0,0.0,132642378.43423608,0.0,132642378.43423608
2018-01-12,155.90911865234375,85.86765209281765,과열,관망,0,0.0,0.0,132642378.43423608,0.0,132642378.43423608
2018-01-19,157.66259765625,86.52820252917375,과열,관망,0,0.0,0.0,132642378.43423608,0.0,132642378.43423608
2018-01-26,162.01324462890625,88.4700343378879,과열,관망,0,0.0,0.0,132642378.43423608,0.0,132642378.43423608
2018-02-02,156.0228729248047,70.6866276868389,과열,관망,0,0.0,0.0,132642378.43423608,0.0,132642378.43423608
2018-02-09,147.95684814453125,53.980905132371305,상승,매수,1000000,0.0,6758.727375857268,131642378.43423608,1000000.0,132642378.43423608
2018-02-16,156.35462951660156,62.08069848380196,상승,매수,1000000,0.0,13154.44461871525,130642378.43423608,2056758.314855876,132699136.74909195
2018-02-23,159.39718627929688,64.26902116476505,상승,매수,1000000,0.0,19428.081082082885,129642378.43423608,3096781.459290049,132739159.89352612
2018-03-02,157.3308868408203,59.89206747572246,상승,매수,1000000,0.0,25784.112120106278,128642378.43423608,4056637.2262594644,132699015.66049555
2018-03-09,164.1268310546875,66.88734593128034,상승,매수,1000000,0.0,31876.9611294605,127642378.43423608,5231864.613831803,132874243.04806788
2018-03-16,162.09848022460938,64.30708798066051,상승,매수,1000000,0.0,38046.05043007803,126642378.43423608,6167206.953264494,132809585.38750057
2018-03-23,150.48483276367188,51.07167049177473,상승,매수,1000000,0.0,44691.23839776142,125642378.43423608,6725353.536288518,132367731.9705246
2018-03-30,152.0228729248047,52.18685538856976,상승,매수,1000000,0.0,51269.195916658144,124642378.43423608,7794090.455795037,132436468.89003111
2018-04-06,148.70005798339844,50.79232056089444,상승,매수,1000000,0.0,57994.14285724134,123642378.43423608,8623732.40556928,132266110.83980536
2018-04-13,153.20004272460938,49.79276188976706,중립,관망,0,0.0,57994.14285724134,123642378.43423608,8884705.163506472,132527083.59774256
2018-04-20,154.0829620361328,48.58104979006049,중립,관망,0,0.0,57994.14285724134,123642378.43423608,8935909.31219038,132578287.74642646
2018-04-27,153.8835906982422,46.990985141606345,중립,관망,0,0.0,57994.14285724134,123642378.43423608,8924346.942339113,132566725.37657519
2018-05-04,156.5228271484375,45.505798172342935,중립,관망,0,0.0,57994.14285724134,123642378.43423608,9077407.198065778,132719785.63230185
2018-05-11,160.88043212890625,54.08537601064434,상승,매수,1000000,0.0,64209.93918975458,122642378.43423608,10330122.76381851,132972501.19805458
2018-05-18,158.9817352294922,60.345546970464525,상승,매수,1000000,0.0,70499.96991911155,121642378.43423608,11208207.551367356,132850585.98560344
2018-05-25,161.12730407714844,55.0739627788488,상승,매수,1000000,0.0,76706.24269036822,120642378.43423608,12359470.090586506,133001848.5248226
2018-06-01,163.99440002441406,54.9057275361828,상승,매수,1000000,0.0,82804.0118815792,119642378.43423608,13579394.248134034,133221772.68237011
2018-06-08,165.60830688476562,58.91902183402668,상승,매수,1000000,0.0,88842.35632704126,118642378.43423608,14713032.210974347,133355410.64521043
2018-06-15,168.019775390625,54.63239422196302,상승,매수,1000000,0.0,94794.03670320606,117642378.43423608,15927272.755243344,133569651.18947943
2018-06-22,166.79998779296875,55.70430858414039,상승,매수,1000000,0.0,100789.24097888739,116642378.43423608,16811644.164941,133454022.59917708
2018-06-29,163.30841064453125,69.37794563884047,상승,매수,1000000,0.0,106912.62431262562,115642378.43423608,17459730.754330758,133102109.18856683
2018-07-06,167.07594299316406,71.31102424119881,과열,전량매도,0,17862527.524905805,0.0,133504905.95914188,0.0,133504905.95914188
2018-07-13,170.8815460205078,80.97942555915664,과열,관망,0,0.0,0.0,133504905.95914188,0.0,133504905.95914188
2018-07-20,170.2916717529297,76.79758311048208,과열,관망,0,0.0,0.0,133504905.95914188,0.0,133504905.95914188
2018-07-27,168.98828125,73.06559811854933,과열,관망,0,0.0,0.0,133504905.95914188,0.0,133504905.95914188
2018-08-03,171.32870483398438,75.318170403365,과열,관망,0,0.0,0.0,133504905.95914188,0.0,133504905.95914188
2018-08-10,171.74737548828125,73.61771790424106,과열,관망,0,0.0,0.0,133504905.95914188,0.0,133504905.95914188
2018-08-17,171.11941528320312,67.96214742076302,상승,매수,1000000,0.0,5843.872235917807,132504905.95914188,1000000.0,133504905.95914188
2018-08-24,173.612060546875,75.14189981870177,과열,전량매도,0,1014566.7004503642,0.0,133519472.65959224,0.0,133519472.65959224
2018-08-31,177.5794219970703,76.60665601945715,과열,관망,0,0.0,0.0,133519472.65959224,0.0,133519472.65959224
2018-09-07,172.3086700439453,62.47603861663711,상승,매수,1000000,0.0,5803.538497192055,132519472.65959224,1000000.0,133519472.65959224
2018-09-14,175.04867553710938,63.70272360579431,상승,매수,1000000,0.0,11516.23524814808,131519472.65959224,2015901.7273620954,133535374.38695434
2018-09-21,174.78228759765625,60.467646255778384,상승,매수,1000000,0.0,17237.638793923674,130519472.65959224,3012833.941184084,133532306.60077633
2018-09-28,177.07933044433594,65.39781425810992,상승,매수,1000000,0.0,22884.825269560057,129519472.65959224,4052429.5360693145,133571902.19566156
2018-10-05,171.70376586914062,61.90384290851186,상승,매수,1000000,0.0,28708.80935597854,128519472.65959224,4929410.680040733,133448883.33963297
2018-10-12,166.14706420898438,48.74653301843085,중립,관망,0,0.0,28708.80935597854,128519472.65959224,4769884.391431258,133289357.0510235
2018-10-19,164.9080047607422,41.33913906862814,중립,관망,0,0.0,28708.80935597854,128519472.65959224,4734312.469950949,133253785.12954319
2018-10-26,158.84619140625,35.6780323469177,중립,관망,0,0.0,28708.80935597854,128519472.65959224,4560285.026005308,133079757.68559755
2018-11-02,161.43869018554688,40.84828992481381,중립,관망,0,0.0,28708.80935597854,128519472.65959224,4634712.579215749,133154185.23880799
2018-11-09,163.4783935546875,40.4138630597649,중립,관망,0,0.0,28708.80935597854,128519472.65959224,4693270.0343831545,133212742.69397539
2018-11-16,159.6468048095703,36.36066247075711,중립,관망,0,0.0,28708.80935597854,128519472.65959224,4583269.683569072,133102742.34316131
2018-11-23,151.74551391601562,31.238625892566372,중립,관망,0,0.0,28708.80935597854,128519472.65959224,4356433.029639881,132875905.68923213
2018-11-30,161.4291534423828,39.64450794554988,중립,관망,0,0.0,28708.80935597854,128519472.65959224,4634438.790674375,133153911.45026661
2018-12-07,153.81375122070312,30.978774728397653,중립,관망,0,0.0,28708.80935597854,128519472.65959224,4415809.660123077,132935282.31971532
2018-12-14,153.52784729003906,33.66504381487492,중립,관망,0,0.0,28708.80935597854,128519472.65959224,4407601.698683518,132927074.35827576
2018-12-21,140.65126037597656,24.56684747547979,침체,매수,2000000,0.0,42928.376209867914,126519472.65959224,6037930.2198120095,132557402.87940425
2018-12-28,146.21517944335938,30.41221344015776,중립,관망,0,0.0,42928.376209867914,126519472.65959224,6276780.230737877,132796252.89033012
2019-01-04,149.3312225341797,31.185099716384897,중립,관망,0,0.0,42928.376209867914,126519472.65959224,6410546.900826771,132930019.56041901
2019-01-11,153.5943145751953,37.53260447772012,중립,관망,0,0.0,42928.376209867914,126519472.65959224,6593554.519780783,133113027.17937303
2019-01-18,157.95291137695312,44.26413852917427,중립,관망,0,0.0,42928.376209867914,126519472.65959224,6780662.003033769,133300134.66262601
2019-01-25,157.85736083984375,44.98429195706085,중립,관망,0,0.0,42928.376209867914,126519472.65959224,6776560.173629683,133296032.83322193
2019-02-01,160.05581665039062,50.91055696580559,상승,매수,1000000,0.0,49176.19663231652,125519472.65959224,7870936.311745609,133390408.97133785
2019-02-08,161.11672973632812,49.75192090815289,중립,관망,0,0.0,49176.19663231652,125519472.65959224,7923107.98226947,133442580.6418617
2019-02-15,164.3475341796875,50.6576249395022,상승,매수,1000000,0.0,55260.8635242862,124519472.65959224,9081986.656856673,133601459.31644891
2019-02-22,165.2555389404297,54.44022617280515,상승,매수,1000000,0.0,61312.09791202115,123519472.65959224,10132163.784019448,133651636.44361168
2019-03-01,166.68931579589844,63.18012015780233,상승,매수,1000000,0.0,67311.28265415809,122519472.65959224,11220071.650965938,133739544.31055818
2019-03-08,163.61154174804688,52.178692214958815,상승,매수,1000000,0.0,73423.32089617861,121519472.65959224,12012902.73208537,133532375.39167762
2019-03-15,170.47450256347656,66.88622219225394,상승,매수,1000000,0.0,79289.30076391659,120519472.65959224,13516804.106334563,134036276.76592681
2019-03-22,170.98582458496094,67.61375322524032,상승,매수,1000000,0.0,85137.73879921765,119519472.65959224,14557346.471883252,134076819.1314755
2019-03-29,172.03912353515625,91.59039195396304,과열,전량매도,0,14647021.96278247,0.0,134166494.62237471,0.0,134166494.62237471
2019-04-05,176.8270721435547,91.41382634598274,과열,관망,0,0.0,0.0,134166494.62237471,0.0,134166494.62237471
2019-04-12,177.94744873046875,90.92373109556166,과열,관망,0,0.0,0.0,134166494.62237471,0.0,134166494.62237471
