Date,Close,WeeklyRSI,WeeklyMode,Action,BuyAmount,SellAmount,Shares,Cash,StockValue,TotalAsset
2002-06-12,23.501609802246094,33.02918915573481,중립,관망,0,0.0,343364.9121852378,88055204.94817767,8069628.185959954,96124833.13413762
2002-06-13,23.349782943725582,33.02918915573481,중립,관망,0,0.0,343364.9121852378,88055204.94817767,8017496.170016698,96072701.11819436
2002-06-14,23.299161911010746,21.91153225290104,침체,매수,400000,0.0,360532.91168357886,87655204.94817767,8400114.683563842,96055319.63174151
2002-06-17,24.09210586547852,21.91153225290104,침체,매수,400000,0.0,377135.86047657573,87255204.94817767,9085997.07627,96341202.02444766
2002-06-18,24.48014259338379,21.91153225290104,침체,매수,400000,0.0,393475.6345801836,86855204.94817767,9632339.641545068,96487544.58972274
2002-06-19,23.062952041625977,21.91153225290104,침체,매수,400000,0.0,410819.4680702783,86455204.94817767,9474709.689871123,95929914.63804878
2002-06-20,22.32062530517578,21.91153225290104,침체,매수,400000,0.0,428740.1129684858,86055204.94817767,9569747.414868308,95624952.36304598
2002-06-21,21.780744552612305,21.517712036287307,침체,매수,400000,0.0,447104.95807439036,85655204.94817767,9738278.880024731,95393483.8282024
2002-06-24,22.21096420288086,21.517712036287307,침체,매수,400000,0.0,465114.08169218083,85255204.94817767,10330632.218720833,95585837.1668985
2002-06-25,21.47706794738769,21.517712036287307,침체,매수,400000,0.0,483738.5978961561,84855204.94817767,10389286.735789796,95244491.68396746
2002-06-26,21.63733673095703,21.517712036287307,침체,매수,400000,0.0,502225.1614216805,84455204.94817767,10866814.93244015,95322019.88061781
2002-06-27,22.109731674194336,21.517712036287307,침체,매수,400000,0.0,520316.7423551056,84055204.94817767,11504063.559062291,95559268.50723995
2002-06-28,22.01694679260254,23.228727352576115,침체,매수,400000,0.0,538484.5657035453,83655204.94817767,11855786.031732643,95510990.97991031
2002-07-01,20.96248817443848,23.228727352576115,침체,매수,400000,0.0,557566.2699683929,83255204.94817767,11687976.34067821,94943181.28885588
2002-07-02,20.203289031982425,23.228727352576115,침체,매수,400000,0.0,577365.0264662476,82855204.94817767,11664672.506655784,94519877.45483345
2002-07-03,20.878135681152344,23.228727352576115,침체,매수,400000,0.0,596523.8252262872,82455204.94817767,12454305.360114433,94909510.30829209
2002-07-05,22.219406127929688,24.92262435055557,침체,매수,400000,0.0,614526.1065517635,82055204.94817767,13654405.137689026,95709610.08586669
2002-07-08,21.40957832336425,24.92262435055557,침체,매수,400000,0.0,633209.3330010897,81655204.94817767,13556744.809972066,95211949.75814973
2002-07-09,20.802217483520508,24.92262435055557,침체,매수,400000,0.0,652438.0522622396,81255204.94817767,13572158.257683627,94827363.2058613
2002-07-10,20.161108016967773,24.92262435055557,침체,매수,400000,0.0,672278.2316642525,80855204.94817767,13553874.046039078,94409078.99421674
2002-07-11,20.92031478881836,24.92262435055557,침체,매수,400000,0.0,691398.4028489516,80455204.94817767,14464272.232086316,94919477.18026398
2002-07-12,20.92031478881836,25.11702463763838,침체,매수,400000,0.0,710518.5740336508,80055204.94817767,14864272.232086318,94919477.18026398
2002-07-15,21.56985664367676,25.11702463763838,침체,매수,400000,0.0,729062.971736788,79655204.94817767,15725783.784575481,95380988.73275314
2002-07-16,21.24930000305176,25.11702463763838,침체,매수,400000,0.0,747887.12123548,79255204.94817767,15892077.807551457,95147282.75572912
2002-07-17,21.63733673095703,25.11702463763838,침체,매수,400000,0.0,766373.6847610044,78855204.94817767,16582285.478918165,95437490.42709583
2002-07-18,20.861263275146484,25.11702463763838,침체,매수,400000,0.0,785547.9789887441,78455204.94817767,16387523.20494343,94842728.1531211
2002-07-19,20.237030029296875,25.16937678556848,침체,매수,400000,0.0,805313.7252183502,78055204.94817767,16297158.040248685,94352362.98842636
2002-07-22,19.73932456970215,25.16937678556848,침체,매수,400000,0.0,825577.8431007806,77655204.94817767,16296349.002520945,93951553.95069861
2002-07-23,18.89576530456543,25.16937678556848,침체,매수,400000,0.0,846746.6072949123,77255204.94817767,15999925.163881693,93255130.11205935
2002-07-24,19.924917221069336,25.16937678556848,침체,매수,400000,0.0,866821.9730071988,76855204.94817767,17271356.057572436,94126561.0057501
2002-07-25,18.76922607421875,25.16937678556848,침체,매수,400000,0.0,888133.4537479756,76455204.94817767,16669577.577472456,93124782.52565011
2002-07-26,19.12352752685547,19.87736858918997,침체,매수,400000,0.0,909050.0968431511,76055204.94817767,17384244.550270632,93439449.4984483
2002-07-29,20.102060317993164,19.87736858918997,침체,매수,400000,0.0,928948.5546963476,75655204.94817767,18673779.87881855,94328984.8269962
2002-07-30,20.506977081298828,19.87736858918997,침체,매수,400000,0.0,948454.1111913015,75255204.94817767,19449926.72086367,94705131.66904134
2002-07-31,20.1189193725586,19.87736858918997,침체,매수,400000,0.0,968335.8947301124,74855204.94817767,19481871.791629523,94337076.73980719
2002-08-01,19.17414093017578,19.87736858918997,침체,매수,400000,0.0,989197.324791393,74455204.94817767,18967008.913303036,93422213.8614807
2002-08-02,18.76922607421875,23.476148421948352,침체,매수,400000,0.0,1010508.8055321699,74055204.94817767,18966468.221022047,93021673.1691997
2002-08-05,18.08595085144043,23.476148421948352,침체,매수,400000,0.0,1032625.4198747408,73655204.94817767,18676012.5918026,92331217.53998026
2002-08-06,18.98012351989746,23.476148421948352,침체,매수,400000,0.0,1053700.0983182539,73255204.94817767,19999358.01900856,93254562.96718623
2002-08-07,19.233190536499023,23.476148421948352,침체,매수,400000,0.0,1074497.4797636732,72855204.94817767,20666014.75928273,93521219.7074604
2002-08-08,19.882732391357425,23.476148421948352,침체,매수,400000,0.0,1094615.4390122658,72455204.94817767,21763945.845329106,94219150.79350677
2002-08-09,19.68028450012207,30.39759727101409,중립,관망,0,0.0,1094615.4390122658,72455204.94817767,21542343.25798741,93997548.20616508
2002-08-12,19.73932456970215,30.39759727101409,중립,관망,0,0.0,1094615.4390122658,72455204.94817767,21606969.42967012,94062174.37784779
2002-08-13,19.06447029113769,30.39759727101409,중립,관망,0,0.0,1094615.4390122658,72455204.94817767,20868263.517269984,93323468.46544765
2002-08-14,20.279211044311523,30.39759727101409,중립,관망,0,0.0,1094615.4390122658,72455204.94817767,22197937.50009145,94653142.44826911
2002-08-15,20.69254875183105,30.39759727101409,중립,관망,0,0.0,1094615.4390122658,72455204.94817767,22650383.336268257,95105588.28444593
2002-08-16,20.83595848083496,36.14596059070754,중립,관망,0,0.0,1094615.4390122658,72455204.94817767,22807361.839740504,95262566.78791817
2002-08-19,21.342090606689453,36.14596059070754,중립,관망,0,0.0,1094615.4390122658,72455204.94817767,23361381.87888093,95816586.8270586
2002-08-20,21.24930000305176,36.14596059070754,중립,관망,0,0.0,1094615.4390122658,72455204.94817767,23259811.851543844,95715016.79972151
2002-08-21,21.721704483032227,36.14596059070754,중립,관망,0,0.0,1094615.4390122658,72455204.94817767,23776913.088789023,96232118.03696668
2002-08-22,22.06755256652832,36.14596059070754,중립,관망,0,0.0,1094615.4390122658,72455204.94817767,24155483.74053665,96610688.68871431
2002-08-23,21.21557235717773,23.3927683817832,침체,매수,400000,0.0,1113469.5143709572,72055204.94817767,23622893.04964859,95678097.99782625
2002-08-26,21.299917221069336,23.3927683817832,침체,매수,400000,0.0,1132248.930077058,71655204.94817767,24116808.48428566,95772013.43246332
2002-08-27,20.55758476257324,23.3927683817832,침체,매수,400000,0.0,1151706.4687237297,71255204.94817767,23676303.352391977,94931508.30056964
2002-08-28,19.80683326721192,23.3927683817832,침체,매수,400000,0.0,1171901.5193208465,70855204.94817767,23211657.998780336,94066862.946958
2002-08-29,20.06831741333008,23.3927683817832,침체,매수,400000,0.0,1191833.434476539,70455204.94817767,23918091.666894525,94373296.61507219
2002-08-30,19.815244674682617,23.440828287283352,침체,매수,400000,0.0,1212019.9124417123,70055204.94817767,24016471.11561993,94071676.0637976
2002-09-03,19.09822463989257,23.440828287283352,침체,매수,400000,0.0,1232964.2676130552,69655204.94817767,23547428.555834748,93202633.5040124
2002-09-04,19.17414093017578,23.440828287283352,침체,매수,400000,0.0,1253825.697674336,69255204.94817767,24041030.62908369,93296235.57726136
2002-09-05,18.70175170898437,23.440828287283352,침체,매수,400000,0.0,1275214.0684657115,68855204.94817767,23848736.884249534,92703941.8324272
2002-09-06,19.275371551513672,24.376453046591266,침체,매수,400000,0.0,1295965.9382250567,68455204.94817767,24980224.977393985,93435429.92557165
2002-09-09,19.469390869140625,24.376453046591266,침체,매수,400000,0.0,1316511.0083142298,68055204.94817767,25631667.404396184,93686872.35257384
2002-09-10,19.95021629333496,24.376453046591266,침체,매수,400000,0.0,1336560.916250999,67655204.94817767,26664679.368425388,94319884.31660305
2002-09-11,19.7815055847168,24.376453046591266,침체,매수,400000,0.0,1356781.824021995,67255204.94817767,26839187.22913334,94094392.177311
2002-09-12,19.241622924804688,24.376453046591266,침체,매수,400000,0.0,1377570.0912883882,66855204.948177665,26506684.249059938,93361889.19723761
2002-09-13,19.39346504211425,28.640468611611453,침체,매수,400000,0.0,1398195.5957627755,66455204.948177665,27115857.408463497,93571062.35664116
2002-09-16,19.11509132385254,28.640468611611453,침체,매수,400000,0.0,1419121.470152968,66055204.948177665,27126636.50161386,93181841.44979152
2002-09-17,18.710182189941406,28.640468611611453,침체,매수,400000,0.0,1440500.2037184297,65655204.948177665,26952021.25621953,92607226.2043972
2002-09-18,18.49928474426269,28.640468611611453,침체,매수,400000,0.0,1462122.661317719,65255204.948177665,27048223.442755643,92303428.3909333
2002-09-19,18.204051971435547,28.640468611611453,침체,매수,400000,0.0,1484095.7912905212,64855204.948177665,27016556.91524141,91871761.86341907
2002-09-20,18.27996826171875,27.238035299126352,침체,매수,400000,0.0,1505977.6673568853,64455204.948177665,27529223.9621411,91984428.91031876
2002-09-23,17.731657028198242,27.238035299126352,침체,매수,400000,0.0,1528536.1907573713,64055204.948177665,27103479.48969831,91158684.43787597
2002-09-24,17.74009132385254,27.238035299126352,침체,매수,400000,0.0,1551083.989001351,63655204.948177665,27516371.615849454,91171576.56402712
2002-09-25,18.44867706298828,27.238035299126352,침체,매수,400000,0.0,1572765.760471159,63255204.948177665,29015447.61065759,92270652.55883525
2002-09-26,18.220918655395508,27.238035299126352,침체,매수,400000,0.0,1594718.550424565,62855204.948177665,29057236.98553624,91912441.93371391
2002-09-27,17.976285934448242,30.610590378901023,중립,관망,0,0.0,1594718.550424565,62855204.948177665,28667116.6474008,91522321.59557846
2002-09-30,17.47858238220215,30.610590378901023,중립,관망,0,0.0,1594718.550424565,62855204.948177665,27873419.56002175,90728624.50819942
2002-10-01,18.541479110717773,30.610590378901023,중립,관망,0,0.0,1594718.550424565,62855204.948177665,29568440.6901712,92423645.63834886
2002-10-02,17.925676345825195,30.610590378901023,중립,관망,0,0.0,1594718.550424565,62855204.948177665,28586408.597594272,91441613.54577194
2002-10-03,17.495464324951172,30.610590378901023,중립,관망,0,0.0,1594718.550424565,62855204.948177665,27900341.507290825,90755546.45546849
2002-10-04,17.166473388671875,26.645095676269065,침체,매수,400000,0.0,1618019.7836448932,62455204.948177665,27775693.558284685,90230898.50646235
2002-10-07,17.006187438964844,26.645095676269065,침체,매수,400000,0.0,1641540.6345960896,62055204.948177665,27916347.720618397,89971552.66879606
2002-10-08,17.039934158325195,26.645095676269065,침체,매수,400000,0.0,1665014.9037032018,61655204.948177665,28371744.331732724,90026949.27991039
2002-10-09,16.921833038330078,26.645095676269065,침체,매수,400000,0.0,1688653.0047939022,61255204.948177665,28575104.206796814,89830309.15497448
2002-10-10,17.78226661682129,26.645095676269065,침체,매수,400000,0.0,1711147.3250411095,60855204.948177665,30428077.954541568,91283282.90271923
2002-10-11,18.74392318725586,35.222359551290765,중립,관망,0,0.0,1711147.3250411095,60855204.948177665,32073614.02264889,92928818.97082655
2002-10-14,18.963247299194336,35.222359551290765,중립,관망,0,0.0,1711147.3250411095,60855204.948177665,32448909.89010943,93304114.8382871
2002-10-15,19.87430000305176,35.222359551290765,중립,관망,0,0.0,1711147.3250411095,60855204.948177665,34007855.287286535,94863060.2354642
2002-10-16,19.21632194519043,35.222359551290765,중립,관망,0,0.0,1711147.3250411095,60855204.948177665,32881957.89364137,93737162.84181903
2002-10-17,19.865863800048828,35.222359551290765,중립,관망,0,0.0,1711147.3250411095,60855204.948177665,33993419.70108456,94848624.64926222
2002-10-18,20.085193634033203,46.46178317904551,중립,관망,0,0.0,1711147.3250411095,60855204.948177665,34368725.35980864,95223930.3079863
2002-10-21,20.490102767944336,46.46178317904551,중립,관망,0,0.0,1711147.3250411095,60855204.948177665,35061584.54118539,95916789.48936304
2002-10-22,20.363561630249023,46.46178317904551,중립,관망,0,0.0,1711147.3250411095,60855204.948177665,34845054.011910394,95700258.96008806
2002-10-23,20.751604080200195,46.46178317904551,중립,관망,0,0.0,1711147.3250411095,60855204.948177665,35509051.81214674,96364256.7603244
2002-10-24,20.22859573364257,46.46178317904551,중립,관망,0,0.0,1711147.3250411095,60855204.948177665,34614107.478960484,95469312.42713815
2002-10-25,20.83595848083496,52.52309555945916,상승,매수,200000,0.0,1720746.1155255483,60655204.948177665,35853394.619148366,96508599.56732604
2002-10-28,20.6588077545166,52.52309555945916,상승,매수,200000,0.0,1730427.216312029,60455204.948177665,35748563.19497352,96203768.1431512
2002-10-29,20.177982330322266,52.52309555945916,상승,매수,200000,0.0,1740339.010104189,60255204.948177665,35116529.794652864,95371734.74283053
2002-10-30,20.717857360839844,52.52309555945916,상승,매수,200000,0.0,1749992.518018479,60055204.948177665,36256095.3708438,96311300.31902146
2002-10-31,20.709423065185547,52.52309555945916,상승,매수,200000,0.0,1759649.9575024508,59855204.948177665,36441335.41655402,96296540.36473168
2002-11-01,21.299917221069336,59.69924441342801,상승,매수,200000,0.0,1769039.6653555012,59655204.948177665,37680398.432860374,97335603.38103804
2002-11-04,21.84822654724121,59.69924441342801,상승,매수,200000,0.0,1778193.7264216272,59455204.948177665,38850379.37974277,98305584.32792044
2002-11-05,22.01694679260254,59.69924441342801,상승,매수,200000,0.0,1787277.638095847,59255204.948177665,39350396.6615646,98605601.60974227
2002-11-06,22.32905960083008,59.69924441342801,상승,매수,200000,0.0,1796234.5759864408,59055204.948177665,40108228.90427299,99163433.85245065
2002-11-07,21.544553756713867,59.69924441342801,상승,매수,200000,0.0,1805517.6645228034,58855204.948177665,38899072.38200801,97754277.33018568
2002-11-08,21.1480770111084,60.79635570201508,상승,매수,200000,0.0,1814974.7891538015,58655204.948177665,38383226.61424482,97038431.56242248
2002-11-11,20.506977081298828,60.79635570201508,상승,매수,200000,0.0,1824727.5674012785,58455204.948177665,37419646.40431218,95874851.35248984
2002-11-12,21.02998924255371,60.79635570201508,상승,매수,200000,0.0,1834237.7957562844,58255204.948177665,38574001.11304009,96829206.06121776
